p p_est sigG sigG_est N ld varyH
0.01 0.0067 0.0001 0.0001 100000 1 0
0.01 0.0079 0.0001 0.0001 100000 1 0
0.01 0.0102 0.0001 0.0001 100000 1 0
0.01 0.0077 0.0001 0.0001 100000 1 0
0.01 0.0121 0.0001 0.0001 100000 1 0
0.01 0.0111 0.0001 0.0001 100000 1 0
0.01 0.0078 0.0001 0.0001 100000 1 0
0.01 0.0097 0.0001 0.0001 100000 1 0
0.01 0.0112 0.0001 0.0001 100000 1 0
0.01 0.0113 0.0001 0.0001 100000 1 0
0.01 0.0125 0.0001 0.0001 100000 1 0
0.01 0.0110 0.0001 0.0001 100000 1 0
0.01 0.0129 0.0001 0.0001 100000 1 0
0.01 0.0061 0.0001 0.0001 100000 1 0
0.01 0.0099 0.0001 0.0001 100000 1 0
0.01 0.0103 0.0001 0.0001 100000 1 0
0.01 0.0091 0.0001 0.0001 100000 1 0
0.01 0.0125 0.0001 0.0001 100000 1 0
0.01 0.0075 0.0001 0.0001 100000 1 0
0.01 0.0131 0.0001 0.0001 100000 1 0
0.01 0.0113 0.0001 0.0001 100000 1 0
0.01 0.0128 0.0001 0.0001 100000 1 0
0.01 0.0096 0.0001 0.0001 100000 1 0
0.01 0.0079 0.0001 0.0001 100000 1 0
0.01 0.0106 0.0001 0.0001 100000 1 0
0.01 0.0113 0.0001 0.0001 100000 1 0
0.01 0.0080 0.0001 0.0001 100000 1 0
0.01 0.0068 0.0001 0.0001 100000 1 0
0.01 0.0102 0.0001 0.0001 100000 1 0
0.01 0.0110 0.0001 0.0001 100000 1 0
0.01 0.0076 0.0001 0.0001 100000 1 0
0.01 0.0075 0.0001 0.0001 100000 1 0
0.01 0.0063 0.0001 0.0001 100000 1 0
0.01 0.0134 0.0001 0.0001 100000 1 0
0.01 0.0083 0.0001 0.0001 100000 1 0
0.01 0.0117 0.0001 0.0001 100000 1 0
0.01 0.0068 0.0001 0.0001 100000 1 0
0.01 0.0098 0.0001 0.0001 100000 1 0
0.01 0.0103 0.0001 0.0001 100000 1 0
0.01 0.0071 0.0001 0.0001 100000 1 0
0.01 0.0132 0.0001 0.0001 100000 1 0
0.01 0.0100 0.0001 0.0001 100000 1 0
0.01 0.0106 0.0001 0.0001 100000 1 0
0.01 0.0086 0.0001 0.0001 100000 1 0
0.01 0.0083 0.0001 0.0001 100000 1 0
0.01 0.0080 0.0001 0.0001 100000 1 0
0.01 0.0123 0.0001 0.0001 100000 1 0
0.01 0.0133 0.0001 0.0001 100000 1 0
0.01 0.0072 0.0001 0.0001 100000 1 0
0.01 0.0108 0.0001 0.0001 100000 1 0
0.01 0.0117 0.0001 0.0001 100000 1 0
0.01 0.0102 0.0001 0.0001 100000 1 0
0.01 0.0103 0.0001 0.0001 100000 1 0
0.01 0.0088 0.0001 0.0001 100000 1 0
0.01 0.0094 0.0001 0.0001 100000 1 0
0.01 0.0102 0.0001 0.0001 100000 1 0
0.01 0.0081 0.0001 0.0001 100000 1 0
0.01 0.0079 0.0001 0.0001 100000 1 0
0.01 0.0096 0.0001 0.0001 100000 1 0
0.01 0.0091 0.0001 0.0001 100000 1 0
0.01 0.0142 0.0001 0.0001 100000 1 0
0.01 0.0089 0.0001 0.0001 100000 1 0
0.01 0.0101 0.0001 0.0001 100000 1 0
0.01 0.0105 0.0001 0.0001 100000 1 0
0.01 0.0100 0.0001 0.0001 100000 1 0
0.01 0.0106 0.0001 0.0001 100000 1 0
0.01 0.0093 0.0001 0.0001 100000 1 0
0.01 0.0123 0.0001 0.0001 100000 1 0
0.01 0.0099 0.0001 0.0001 100000 1 0
0.01 0.0087 0.0001 0.0001 100000 1 0
0.01 0.0095 0.0001 0.0001 100000 1 0
0.01 0.0140 0.0001 0.0001 100000 1 0
0.01 0.0128 0.0001 0.0001 100000 1 0
0.01 0.0119 0.0001 0.0001 100000 1 0
0.01 0.0106 0.0001 0.0001 100000 1 0
0.01 0.0081 0.0001 0.0001 100000 1 0
0.01 0.0094 0.0001 0.0001 100000 1 0
0.01 0.0083 0.0001 0.0001 100000 1 0
0.01 0.0104 0.0001 0.0001 100000 1 0
0.01 0.0098 0.0001 0.0001 100000 1 0
0.01 0.0138 0.0001 0.0001 100000 1 0
0.01 0.0079 0.0001 0.0001 100000 1 0
0.01 0.0135 0.0001 0.0001 100000 1 0
0.05 0.0477 0.0001 0.0001 100000 1 0
0.05 0.0597 0.0001 0.0001 100000 1 0
0.05 0.0471 0.0001 0.0001 100000 1 0
0.05 0.0562 0.0001 0.0001 100000 1 0
0.05 0.0536 0.0001 0.0001 100000 1 0
0.05 0.0542 0.0001 0.0001 100000 1 0
0.05 0.0461 0.0001 0.0001 100000 1 0
0.05 0.0497 0.0001 0.0001 100000 1 0
0.05 0.0428 0.0001 0.0001 100000 1 0
0.05 0.0507 0.0001 0.0001 100000 1 0
0.05 0.0471 0.0001 0.0001 100000 1 0
0.05 0.0519 0.0001 0.0001 100000 1 0
0.05 0.0424 0.0001 0.0001 100000 1 0
0.05 0.0421 0.0001 0.0001 100000 1 0
0.05 0.0531 0.0001 0.0001 100000 1 0
0.05 0.0532 0.0001 0.0001 100000 1 0
0.05 0.0516 0.0001 0.0001 100000 1 0
0.05 0.0436 0.0001 0.0001 100000 1 0
0.05 0.0519 0.0001 0.0001 100000 1 0
0.05 0.0520 0.0001 0.0001 100000 1 0
0.05 0.0455 0.0001 0.0001 100000 1 0
0.05 0.0533 0.0001 0.0001 100000 1 0
0.05 0.0583 0.0001 0.0001 100000 1 0
0.05 0.0539 0.0001 0.0001 100000 1 0
0.05 0.0492 0.0001 0.0001 100000 1 0
0.05 0.0511 0.0001 0.0001 100000 1 0
0.05 0.0517 0.0001 0.0001 100000 1 0
0.05 0.0552 0.0001 0.0001 100000 1 0
0.05 0.0492 0.0001 0.0001 100000 1 0
0.05 0.0549 0.0001 0.0001 100000 1 0
0.05 0.0486 0.0001 0.0001 100000 1 0
0.05 0.0521 0.0001 0.0001 100000 1 0
0.05 0.0485 0.0001 0.0001 100000 1 0
0.05 0.0480 0.0001 0.0001 100000 1 0
0.05 0.0572 0.0001 0.0001 100000 1 0
0.05 0.0503 0.0001 0.0001 100000 1 0
0.05 0.0591 0.0001 0.0001 100000 1 0
0.05 0.0530 0.0001 0.0001 100000 1 0
0.05 0.0544 0.0001 0.0001 100000 1 0
0.05 0.0569 0.0001 0.0001 100000 1 0
0.05 0.0473 0.0001 0.0001 100000 1 0
0.05 0.0463 0.0001 0.0001 100000 1 0
0.05 0.0544 0.0001 0.0001 100000 1 0
0.05 0.0517 0.0001 0.0001 100000 1 0
0.05 0.0462 0.0001 0.0001 100000 1 0
0.05 0.0419 0.0001 0.0001 100000 1 0
0.05 0.0530 0.0001 0.0001 100000 1 0
0.05 0.0484 0.0001 0.0001 100000 1 0
0.05 0.0462 0.0001 0.0001 100000 1 0
0.05 0.0459 0.0001 0.0001 100000 1 0
0.05 0.0562 0.0001 0.0001 100000 1 0
0.05 0.0478 0.0001 0.0001 100000 1 0
0.05 0.0540 0.0001 0.0001 100000 1 0
0.05 0.0488 0.0001 0.0001 100000 1 0
0.05 0.0492 0.0001 0.0001 100000 1 0
0.05 0.0446 0.0001 0.0001 100000 1 0
0.05 0.0505 0.0001 0.0001 100000 1 0
0.05 0.0507 0.0001 0.0001 100000 1 0
0.05 0.0463 0.0001 0.0001 100000 1 0
0.05 0.0496 0.0001 0.0001 100000 1 0
0.05 0.0437 0.0001 0.0001 100000 1 0
0.05 0.0494 0.0001 0.0001 100000 1 0
0.05 0.0485 0.0001 0.0001 100000 1 0
0.05 0.0449 0.0001 0.0001 100000 1 0
0.05 0.0559 0.0001 0.0001 100000 1 0
0.05 0.0521 0.0001 0.0001 100000 1 0
0.05 0.0528 0.0001 0.0001 100000 1 0
0.05 0.0508 0.0001 0.0001 100000 1 0
0.05 0.0555 0.0001 0.0001 100000 1 0
0.05 0.0500 0.0001 0.0001 100000 1 0
0.05 0.0525 0.0001 0.0001 100000 1 0
0.05 0.0512 0.0001 0.0001 100000 1 0
0.05 0.0477 0.0001 0.0001 100000 1 0
0.05 0.0519 0.0001 0.0001 100000 1 0
0.05 0.0469 0.0001 0.0001 100000 1 0
0.05 0.0464 0.0001 0.0001 100000 1 0
0.05 0.0521 0.0001 0.0001 100000 1 0
0.05 0.0558 0.0001 0.0001 100000 1 0
0.05 0.0544 0.0001 0.0001 100000 1 0
0.05 0.0509 0.0001 0.0001 100000 1 0
0.05 0.0459 0.0001 0.0001 100000 1 0
0.05 0.0434 0.0001 0.0001 100000 1 0
0.05 0.0483 0.0001 0.0001 100000 1 0
0.05 0.0516 0.0001 0.0001 100000 1 0
0.05 0.0498 0.0001 0.0001 100000 1 0
0.05 0.0463 0.0001 0.0001 100000 1 0
0.05 0.0404 0.0001 0.0001 100000 1 0
0.05 0.0484 0.0001 0.0001 100000 1 0
0.05 0.0536 0.0001 0.0001 100000 1 0
0.05 0.0547 0.0001 0.0001 100000 1 0
0.05 0.0588 0.0001 0.0001 100000 1 0
0.05 0.0491 0.0001 0.0001 100000 1 0
0.05 0.0465 0.0001 0.0001 100000 1 0
0.05 0.0502 0.0001 0.0001 100000 1 0
0.05 0.0471 0.0001 0.0001 100000 1 0
0.05 0.0495 0.0001 0.0001 100000 1 0
0.05 0.0508 0.0001 0.0001 100000 1 0
0.05 0.0513 0.0001 0.0001 100000 1 0
0.05 0.0494 0.0001 0.0001 100000 1 0
0.05 0.0553 0.0001 0.0001 100000 1 0
0.005 0.0001 1e-05 1e-05 100000 1 0
0.005 0.0007 1e-05 1e-05 100000 1 0
0.005 0.0057 1e-05 1e-05 100000 1 0
0.005 0.0019 1e-05 1e-05 100000 1 0
0.005 0.0003 1e-05 1e-05 100000 1 0
0.005 0.0012 1e-05 1e-05 100000 1 0
0.005 0.0036 1e-05 1e-05 100000 1 0
0.005 0.0029 1e-05 1e-05 100000 1 0
0.005 0.0001 1e-05 1e-05 100000 1 0
0.005 0.0074 1e-05 1e-05 100000 1 0
0.005 0.0026 1e-05 1e-05 100000 1 0
0.005 0.0001 1e-05 1e-05 100000 1 0
0.005 0.0001 1e-05 1e-05 100000 1 0
0.005 0.0002 1e-05 1e-05 100000 1 0
0.005 0.0075 1e-05 1e-05 100000 1 0
0.005 0.0024 1e-05 1e-05 100000 1 0
0.005 0.0002 1e-05 1e-05 100000 1 0
0.005 0.0092 1e-05 1e-05 100000 1 0
0.005 0.0001 1e-05 1e-05 100000 1 0
0.005 0.0013 1e-05 1e-05 100000 1 0
0.005 0.0014 1e-05 1e-05 100000 1 0
0.005 0.0002 1e-05 1e-05 100000 1 0
0.005 0.0009 1e-05 1e-05 100000 1 0
0.005 0.0033 1e-05 1e-05 100000 1 0
0.005 0.0003 1e-05 1e-05 100000 1 0
0.005 0.0071 1e-05 1e-05 100000 1 0
0.005 0.0031 1e-05 1e-05 100000 1 0
0.005 0.0047 1e-05 1e-05 100000 1 0
0.005 0.0004 1e-05 1e-05 100000 1 0
0.005 0.0027 1e-05 1e-05 100000 1 0
0.005 0.0002 1e-05 1e-05 100000 1 0
0.005 0.0005 1e-05 1e-05 100000 1 0
0.005 0.0044 1e-05 1e-05 100000 1 0
0.005 0.0012 1e-05 1e-05 100000 1 0
0.005 0.0015 1e-05 1e-05 100000 1 0
0.005 0.0002 1e-05 1e-05 100000 1 0
0.005 0.0003 1e-05 1e-05 100000 1 0
0.005 0.0014 1e-05 1e-05 100000 1 0
0.005 0.0027 1e-05 1e-05 100000 1 0
0.005 0.0014 1e-05 1e-05 100000 1 0
0.005 0.0042 1e-05 1e-05 100000 1 0
0.005 0.0058 1e-05 1e-05 100000 1 0
0.005 0.0115 1e-05 1e-05 100000 1 0
0.005 0.0030 1e-05 1e-05 100000 1 0
0.005 0.0002 1e-05 1e-05 100000 1 0
0.005 0.0018 1e-05 1e-05 100000 1 0
0.005 0.0191 1e-05 1e-05 100000 1 0
0.005 0.0009 1e-05 1e-05 100000 1 0
0.005 0.0002 1e-05 1e-05 100000 1 0
0.005 0.0012 1e-05 1e-05 100000 1 0
0.005 0.0001 1e-05 1e-05 100000 1 0
0.005 0.0004 1e-05 1e-05 100000 1 0
0.005 0.0005 1e-05 1e-05 100000 1 0
0.005 0.0003 1e-05 1e-05 100000 1 0
0.005 0.0021 1e-05 1e-05 100000 1 0
0.005 0.0008 1e-05 1e-05 100000 1 0
0.005 0.0014 1e-05 1e-05 100000 1 0
0.005 0.0077 1e-05 1e-05 100000 1 0
0.005 0.0014 1e-05 1e-05 100000 1 0
0.005 0.0006 1e-05 1e-05 100000 1 0
0.005 0.0041 1e-05 1e-05 100000 1 0
0.005 0.0012 1e-05 1e-05 100000 1 0
0.005 0.0028 1e-05 1e-05 100000 1 0
0.005 0.0009 1e-05 1e-05 100000 1 0
0.005 0.0220 1e-05 1e-05 100000 1 0
0.005 0.0005 1e-05 1e-05 100000 1 0
0.005 0.0060 1e-05 1e-05 100000 1 0
0.005 0.0009 1e-05 1e-05 100000 1 0
0.005 0.0070 1e-05 1e-05 100000 1 0
0.005 0.0005 1e-05 1e-05 100000 1 0
0.005 0.0002 1e-05 1e-05 100000 1 0
0.005 0.0006 1e-05 1e-05 100000 1 0
0.005 0.0003 1e-05 1e-05 100000 1 0
0.005 0.0002 1e-05 1e-05 100000 1 0
0.005 0.0016 1e-05 1e-05 100000 1 0
0.005 0.0025 1e-05 1e-05 100000 1 0
0.005 0.0019 1e-05 1e-05 100000 1 0
0.005 0.0016 1e-05 1e-05 100000 1 0
0.005 0.0007 1e-05 1e-05 100000 1 0
0.005 0.0032 1e-05 1e-05 100000 1 0
0.005 0.0190 1e-05 1e-05 100000 1 0
0.005 0.0001 1e-05 1e-05 100000 1 0
0.005 0.0010 1e-05 1e-05 100000 1 0
0.005 0.0012 1e-05 1e-05 100000 1 0
0.005 0.0006 1e-05 1e-05 100000 1 0
0.005 0.0057 1e-05 1e-05 100000 1 0
0.005 0.0026 1e-05 1e-05 100000 1 0
0.005 0.0011 1e-05 1e-05 100000 1 0
0.005 0.0005 1e-05 1e-05 100000 1 0
0.005 0.0012 1e-05 1e-05 100000 1 0
0.005 0.0015 1e-05 1e-05 100000 1 0
0.005 0.0033 1e-05 1e-05 100000 1 0
0.005 0.0003 1e-05 1e-05 100000 1 0
0.005 0.0003 1e-05 1e-05 100000 1 0
0.005 0.0005 1e-05 1e-05 100000 1 0
0.005 0.0015 1e-05 1e-05 100000 1 0
0.005 0.0007 1e-05 1e-05 100000 1 0
0.005 0.0008 1e-05 1e-05 100000 1 0
0.005 0.0018 1e-05 1e-05 100000 1 0
0.005 0.0002 1e-05 1e-05 100000 1 0
0.01 0.0005 1e-05 1e-05 100000 1 0
0.01 0.0015 1e-05 1e-05 100000 1 0
0.01 0.0006 1e-05 1e-05 100000 1 0
0.01 0.0054 1e-05 1e-05 100000 1 0
0.01 0.0064 1e-05 1e-05 100000 1 0
0.01 0.0015 1e-05 1e-05 100000 1 0
0.01 0.0070 1e-05 1e-05 100000 1 0
0.01 0.0083 1e-05 1e-05 100000 1 0
0.01 0.0018 1e-05 1e-05 100000 1 0
0.01 0.0001 1e-05 1e-05 100000 1 0
0.01 0.0006 1e-05 1e-05 100000 1 0
0.01 0.0144 1e-05 1e-05 100000 1 0
0.01 0.0002 1e-05 1e-05 100000 1 0
0.01 0.0002 1e-05 1e-05 100000 1 0
0.01 0.0011 1e-05 1e-05 100000 1 0
0.01 0.0059 1e-05 1e-05 100000 1 0
0.01 0.0090 1e-05 1e-05 100000 1 0
0.01 0.0012 1e-05 1e-05 100000 1 0
0.01 0.0074 1e-05 1e-05 100000 1 0
0.01 0.0011 1e-05 1e-05 100000 1 0
0.01 0.0028 1e-05 1e-05 100000 1 0
0.01 0.0011 1e-05 1e-05 100000 1 0
0.01 0.0004 1e-05 1e-05 100000 1 0
0.01 0.0114 1e-05 1e-05 100000 1 0
0.01 0.0005 1e-05 1e-05 100000 1 0
0.01 0.0133 1e-05 1e-05 100000 1 0
0.01 0.0078 1e-05 1e-05 100000 1 0
0.01 0.0066 1e-05 1e-05 100000 1 0
0.01 0.0032 1e-05 1e-05 100000 1 0
0.01 0.0002 1e-05 1e-05 100000 1 0
0.01 0.0005 1e-05 1e-05 100000 1 0
0.01 0.0034 1e-05 1e-05 100000 1 0
0.01 0.0006 1e-05 1e-05 100000 1 0
0.01 0.0016 1e-05 1e-05 100000 1 0
0.01 0.0109 1e-05 1e-05 100000 1 0
0.01 0.0055 1e-05 1e-05 100000 1 0
0.01 0.0002 1e-05 1e-05 100000 1 0
0.01 0.0002 1e-05 1e-05 100000 1 0
0.01 0.0169 1e-05 1e-05 100000 1 0
0.01 0.0004 1e-05 1e-05 100000 1 0
0.01 0.0005 1e-05 1e-05 100000 1 0
0.01 0.0069 1e-05 1e-05 100000 1 0
0.01 0.0051 1e-05 1e-05 100000 1 0
0.01 0.0018 1e-05 1e-05 100000 1 0
0.01 0.0062 1e-05 1e-05 100000 1 0
0.01 0.0042 1e-05 1e-05 100000 1 0
0.01 0.0122 1e-05 1e-05 100000 1 0
0.01 0.0002 1e-05 1e-05 100000 1 0
0.01 0.0008 1e-05 1e-05 100000 1 0
0.01 0.0183 1e-05 1e-05 100000 1 0
0.01 0.0039 1e-05 1e-05 100000 1 0
0.01 0.0118 1e-05 1e-05 100000 1 0
0.01 0.0081 1e-05 1e-05 100000 1 0
0.01 0.0020 1e-05 1e-05 100000 1 0
0.01 0.0016 1e-05 1e-05 100000 1 0
0.01 0.0005 1e-05 1e-05 100000 1 0
0.01 0.0002 1e-05 1e-05 100000 1 0
0.01 0.0154 1e-05 1e-05 100000 1 0
0.01 0.0002 1e-05 1e-05 100000 1 0
0.01 0.0065 1e-05 1e-05 100000 1 0
0.01 0.0033 1e-05 1e-05 100000 1 0
0.01 0.0185 1e-05 1e-05 100000 1 0
0.01 0.0013 1e-05 1e-05 100000 1 0
0.01 0.0103 1e-05 1e-05 100000 1 0
0.01 0.0231 1e-05 1e-05 100000 1 0
0.01 0.0001 1e-05 1e-05 100000 1 0
0.01 0.0135 1e-05 1e-05 100000 1 0
0.01 0.0053 1e-05 1e-05 100000 1 0
0.01 0.0125 1e-05 1e-05 100000 1 0
0.01 0.0161 1e-05 1e-05 100000 1 0
0.01 0.0101 1e-05 1e-05 100000 1 0
0.01 0.0071 1e-05 1e-05 100000 1 0
0.01 0.0033 1e-05 1e-05 100000 1 0
0.01 0.0023 1e-05 1e-05 100000 1 0
0.01 0.0099 1e-05 1e-05 100000 1 0
0.01 0.0001 1e-05 1e-05 100000 1 0
0.01 0.0005 1e-05 1e-05 100000 1 0
0.01 0.0107 1e-05 1e-05 100000 1 0
0.01 0.0010 1e-05 1e-05 100000 1 0
0.01 0.0004 1e-05 1e-05 100000 1 0
0.01 0.0183 1e-05 1e-05 100000 1 0
0.01 0.0003 1e-05 1e-05 100000 1 0
0.01 0.0010 1e-05 1e-05 100000 1 0
0.01 0.0049 1e-05 1e-05 100000 1 0
0.01 0.0016 1e-05 1e-05 100000 1 0
0.01 0.0002 1e-05 1e-05 100000 1 0
0.01 0.0007 1e-05 1e-05 100000 1 0
0.01 0.0002 1e-05 1e-05 100000 1 0
0.01 0.0002 1e-05 1e-05 100000 1 0
0.01 0.0003 1e-05 1e-05 100000 1 0
0.01 0.0051 1e-05 1e-05 100000 1 0
0.01 0.0069 1e-05 1e-05 100000 1 0
0.01 0.0017 1e-05 1e-05 100000 1 0
0.01 0.0005 1e-05 1e-05 100000 1 0
0.01 0.0054 1e-05 1e-05 100000 1 0
0.01 0.0011 1e-05 1e-05 100000 1 0
0.01 0.0004 1e-05 1e-05 100000 1 0
0.01 0.0043 1e-05 1e-05 100000 1 0
0.01 0.0001 1e-05 1e-05 100000 1 0
0.01 0.0019 1e-05 1e-05 100000 1 0
0.05 0.0424 1e-05 1e-05 100000 1 0
0.05 0.0627 1e-05 1e-05 100000 1 0
0.05 0.0238 1e-05 1e-05 100000 1 0
0.05 0.0412 1e-05 1e-05 100000 1 0
0.05 0.0487 1e-05 1e-05 100000 1 0
0.05 0.0516 1e-05 1e-05 100000 1 0
0.05 0.0239 1e-05 1e-05 100000 1 0
0.05 0.0307 1e-05 1e-05 100000 1 0
0.05 0.0333 1e-05 1e-05 100000 1 0
0.05 0.0663 1e-05 1e-05 100000 1 0
0.05 0.0015 1e-05 1e-05 100000 1 0
0.05 0.0596 1e-05 1e-05 100000 1 0
0.05 0.0167 1e-05 1e-05 100000 1 0
0.05 0.0150 1e-05 1e-05 100000 1 0
0.05 0.0492 1e-05 1e-05 100000 1 0
0.05 0.0374 1e-05 1e-05 100000 1 0
0.05 0.0463 1e-05 1e-05 100000 1 0
0.05 0.0329 1e-05 1e-05 100000 1 0
0.05 0.0447 1e-05 1e-05 100000 1 0
0.05 0.0481 1e-05 1e-05 100000 1 0
0.05 0.0256 1e-05 1e-05 100000 1 0
0.05 0.0599 1e-05 1e-05 100000 1 0
0.05 0.0507 1e-05 1e-05 100000 1 0
0.05 0.0557 1e-05 1e-05 100000 1 0
0.05 0.0349 1e-05 1e-05 100000 1 0
0.05 0.0533 1e-05 1e-05 100000 1 0
0.05 0.0433 1e-05 1e-05 100000 1 0
0.05 0.0546 1e-05 1e-05 100000 1 0
0.05 0.0401 1e-05 1e-05 100000 1 0
0.05 0.0610 1e-05 1e-05 100000 1 0
0.05 0.0337 1e-05 1e-05 100000 1 0
0.05 0.0222 1e-05 1e-05 100000 1 0
0.05 0.0358 1e-05 1e-05 100000 1 0
0.05 0.0436 1e-05 1e-05 100000 1 0
0.05 0.0598 1e-05 1e-05 100000 1 0
0.05 0.0335 1e-05 1e-05 100000 1 0
0.05 0.0396 1e-05 1e-05 100000 1 0
0.05 0.0714 1e-05 1e-05 100000 1 0
0.05 0.0552 1e-05 1e-05 100000 1 0
0.05 0.0391 1e-05 1e-05 100000 1 0
0.05 0.0465 1e-05 1e-05 100000 1 0
0.05 0.0486 1e-05 1e-05 100000 1 0
0.05 0.0615 1e-05 1e-05 100000 1 0
0.05 0.0254 1e-05 1e-05 100000 1 0
0.05 0.0065 1e-05 1e-05 100000 1 0
0.05 0.0342 1e-05 1e-05 100000 1 0
0.05 0.0367 1e-05 1e-05 100000 1 0
0.05 0.0210 1e-05 1e-05 100000 1 0
0.05 0.0409 1e-05 1e-05 100000 1 0
0.05 0.0519 1e-05 1e-05 100000 1 0
0.05 0.0470 1e-05 1e-05 100000 1 0
0.05 0.0395 1e-05 1e-05 100000 1 0
0.05 0.0021 1e-05 1e-05 100000 1 0
0.05 0.0347 1e-05 1e-05 100000 1 0
0.05 0.0136 1e-05 1e-05 100000 1 0
0.05 0.0129 1e-05 1e-05 100000 1 0
0.05 0.0295 1e-05 1e-05 100000 1 0
0.05 0.0448 1e-05 1e-05 100000 1 0
0.05 0.0300 1e-05 1e-05 100000 1 0
0.05 0.0386 1e-05 1e-05 100000 1 0
0.05 0.0324 1e-05 1e-05 100000 1 0
0.05 0.0620 1e-05 1e-05 100000 1 0
0.05 0.0260 1e-05 1e-05 100000 1 0
0.05 0.0229 1e-05 1e-05 100000 1 0
0.05 0.0764 1e-05 1e-05 100000 1 0
0.05 0.0355 1e-05 1e-05 100000 1 0
0.05 0.0492 1e-05 1e-05 100000 1 0
0.05 0.0288 1e-05 1e-05 100000 1 0
0.05 0.0638 1e-05 1e-05 100000 1 0
0.05 0.0474 1e-05 1e-05 100000 1 0
0.05 0.0502 1e-05 1e-05 100000 1 0
0.05 0.0461 1e-05 1e-05 100000 1 0
0.05 0.0523 1e-05 1e-05 100000 1 0
0.05 0.0654 1e-05 1e-05 100000 1 0
0.05 0.0436 1e-05 1e-05 100000 1 0
0.05 0.0184 1e-05 1e-05 100000 1 0
0.05 0.0601 1e-05 1e-05 100000 1 0
0.05 0.0408 1e-05 1e-05 100000 1 0
0.05 0.0033 1e-05 1e-05 100000 1 0
0.05 0.0445 1e-05 1e-05 100000 1 0
0.05 0.0465 1e-05 1e-05 100000 1 0
0.05 0.0007 1e-05 1e-05 100000 1 0
0.05 0.0455 1e-05 1e-05 100000 1 0
0.05 0.0407 1e-05 1e-05 100000 1 0
0.05 0.0381 1e-05 1e-05 100000 1 0
0.05 0.0455 1e-05 1e-05 100000 1 0
0.05 0.0356 1e-05 1e-05 100000 1 0
0.05 0.0391 1e-05 1e-05 100000 1 0
0.05 0.0402 1e-05 1e-05 100000 1 0
0.05 0.0583 1e-05 1e-05 100000 1 0
0.05 0.0559 1e-05 1e-05 100000 1 0
0.05 0.0354 1e-05 1e-05 100000 1 0
0.05 0.0310 1e-05 1e-05 100000 1 0
0.05 0.0551 1e-05 1e-05 100000 1 0
0.05 0.0150 1e-05 1e-05 100000 1 0
0.05 0.0388 1e-05 1e-05 100000 1 0
0.05 0.0475 1e-05 1e-05 100000 1 0
0.05 0.0452 1e-05 1e-05 100000 1 0
0.05 0.0338 1e-05 1e-05 100000 1 0
0.05 0.0560 1e-05 1e-05 100000 1 0
0.005 0.0050 0.001 0.001 1000000 1 0
0.005 0.0041 0.001 0.001 1000000 1 0
0.005 0.0039 0.001 0.001 1000000 1 0
0.005 0.001 1000000 1 0
0.005 0.0037 0.001 0.001 1000000 1 0
0.005 0.0061 0.001 0.001 1000000 1 0
0.005 0.0041 0.001 0.001 1000000 1 0
0.005 0.0039 0.001 0.001 1000000 1 0
0.005 0.0055 0.001 0.001 1000000 1 0
0.005 0.0056 0.001 0.001 1000000 1 0
0.005 0.0051 0.001 0.001 1000000 1 0
0.005 0.001 1000000 1 0
0.005 0.0039 0.001 0.001 1000000 1 0
0.005 0.001 1000000 1 0
0.005 0.0048 0.001 0.001 1000000 1 0
0.005 0.0069 0.001 0.001 1000000 1 0
0.005 0.0046 0.001 0.001 1000000 1 0
0.005 0.0047 0.001 0.001 1000000 1 0
0.005 0.0053 0.001 0.001 1000000 1 0
0.005 0.001 1000000 1 0
0.005 0.0047 0.001 0.001 1000000 1 0
0.005 0.0059 0.001 0.001 1000000 1 0
0.005 0.001 1000000 1 0
0.005 0.0039 0.001 0.001 1000000 1 0
0.005 0.0049 0.001 0.001 1000000 1 0
0.005 0.001 1000000 1 0
0.005 0.001 1000000 1 0
0.005 0.001 1000000 1 0
0.005 0.001 1000000 1 0
0.005 0.0050 0.001 0.001 1000000 1 0
0.005 0.0038 0.001 0.001 1000000 1 0
0.005 0.0061 0.001 0.001 1000000 1 0
0.005 0.001 1000000 1 0
0.005 0.0038 0.001 0.001 1000000 1 0
0.005 0.0051 0.001 0.001 1000000 1 0
0.005 0.0049 0.001 0.001 1000000 1 0
0.005 0.0053 0.001 0.001 1000000 1 0
0.005 0.0050 0.001 0.001 1000000 1 0
0.005 0.0048 0.001 0.001 1000000 1 0
0.005 0.0053 0.001 0.001 1000000 1 0
0.005 0.0050 0.001 0.001 1000000 1 0
0.005 0.0048 0.001 0.001 1000000 1 0
0.005 0.001 1000000 1 0
0.005 0.001 1000000 1 0
0.005 0.0047 0.001 0.001 1000000 1 0
0.005 0.0048 0.001 0.001 1000000 1 0
0.005 0.0039 0.001 0.001 1000000 1 0
0.005 0.0045 0.001 0.001 1000000 1 0
0.005 0.0045 0.001 0.001 1000000 1 0
0.005 0.0042 0.001 0.001 1000000 1 0
0.005 0.001 1000000 1 0
0.005 0.0045 0.001 0.001 1000000 1 0
0.005 0.0048 0.001 0.001 1000000 1 0
0.005 0.0042 0.001 0.001 1000000 1 0
0.005 0.0046 0.001 0.001 1000000 1 0
0.005 0.0040 0.001 0.001 1000000 1 0
0.005 0.0060 0.001 0.001 1000000 1 0
0.005 0.001 1000000 1 0
0.005 0.0052 0.001 0.001 1000000 1 0
0.005 0.0045 0.001 0.001 1000000 1 0
0.005 0.0047 0.001 0.001 1000000 1 0
